episode;steps;time_before_moviment;time_moviment;direction;last_code_grab_overlap;last_code_arm_collision;last_drone_collision
4;5;0.5928735733032227;0.0009980201721191406;up;10000;10000;False
4;3;0.29593729972839355;1.7207300662994385;up;10000;10000;False
4;9;1.2975339889526367;1.0425188541412354;up;10000;10000;False
4;2;0.11128854751586914;1.322486400604248;up;10000;10000;False
4;3;0.2864553928375244;0.9272377490997314;up;10000;10000;False
4;2;0.11228632926940918;0.9337258338928223;up;10000;10000;False
4;3;0.2899487018585205;1.0135738849639893;up;10000;10000;False
4;2;0.12176799774169922;7.01616644859314;left;10000;10000;False
4;2;0.11278557777404785;0.758059024810791;down;10000;10000;False
4;2;0.10829353332519531;0.716139554977417;down;10000;10000;False
4;2;0.12176847457885742;0.6562526226043701;down;10000;10000;False
4;2;0.11078953742980957;0.7131450176239014;down;10000;10000;False
4;2;0.1152808666229248;0.6956775188446045;down;10000;10000;False
4;2;0.12775588035583496;0.7875041961669922;down;10000;10000;False
4;2;0.11777544021606445;0.8823237419128418;down;10000;10000;False
5;2;0.1067967414855957;1.0699663162231445;up;10000;10000;False
5;2;0.13324618339538574;1.115879774093628;up;10000;10000;False
5;2;0.11977195739746094;1.1004078388214111;up;10000;10000;False
5;2;0.1202707290649414;0.9536881446838379;up;10000;10000;False
5;2;0.10829424858093262;1.0774526596069336;up;10000;10000;False
5;2;0.11977076530456543;0.9337258338928223;up;10000;10000;False
5;3;0.29443979263305664;0.878831148147583;up;10000;10000;False
5;2;0.12625980377197266;7.264193534851074;left;10000;10000;False
5;2;0.11478209495544434;0.7161381244659424;down;10000;10000;False
5;2;0.11627912521362305;0.7206299304962158;down;10000;10000;False
5;2;0.12176799774169922;0.771533727645874;down;10000;10000;False
5;2;0.1187741756439209;0.7121467590332031;down;10000;10000;False
5;2;0.13025116920471191;0.8179457187652588;down;10000;10000;False
5;2;0.12076997756958008;0.703662633895874;down;10000;10000;False
5;2;0.10979056358337402;0.6911869049072266;down;10000;10000;False
6;2;0.11378312110900879;1.074955940246582;up;10000;10000;False
6;2;0.11128783226013184;0.9711544513702393;up;10000;10000;False
6;17;2.7462799549102783;1.0520002841949463;up;10000;10000;False
6;4;0.4631192684173584;1.1088929176330566;up;10000;10000;False
6;2;0.1137843132019043;0.9287347793579102;up;10000;10000;False
6;2;0.11078906059265137;0.923245906829834;up;10000;10000;False
6;2;0.11727595329284668;0.8913066387176514;up;10000;10000;False
6;15;2.396944999694824;4.020358562469482;left;10000;10000;False
6;12;2.0895283222198486;1.20670747756958;down;10000;10000;False
6;2;0.13124966621398926;1.5056395530700684;down;10000;10000;False
6;2;0.11927390098571777;0.7256209850311279;down;10000;10000;False
6;2;0.11128759384155273;0.7241249084472656;down;10000;10000;False
6;2;0.12226748466491699;0.6976745128631592;down;10000;10000;False
6;2;0.128753662109375;0.8104603290557861;down;10000;10000;False
6;2;0.12526202201843262;0.8913059234619141;down;10000;10000;False
7;2;0.1237640380859375;1.2596056461334229;up;10000;10000;False
7;2;0.11727738380432129;0.9551846981048584;up;10000;10000;False
7;15;2.398441791534424;1.9682590961456299;up;10000;10000;False
7;2;0.12526249885559082;1.1288542747497559;up;10000;10000;False
7;4;0.48607587814331055;0.0004987716674804688;up;10000;10000;False
7;2;0.12576079368591309;2.094020128250122;up;10000;10000;False
7;2;0.1187734603881836;1.2136940956115723;up;10000;10000;False
7;2;0.12526178359985352;5.665232419967651;left;10000;10000;False
7;2;0.11078906059265137;0.7166383266448975;down;10000;10000;False
7;2;0.11378312110900879;0.7216289043426514;down;10000;10000;False
7;2;0.11727690696716309;0.7106497287750244;down;10000;10000;False
7;2;0.11078929901123047;0.6941807270050049;down;10000;10000;False
7;2;0.11228704452514648;0.6812052726745605;down;10000;10000;False
7;2;0.12326502799987793;0.6926836967468262;down;10000;10000;False
7;2;0.12825512886047363;1.0894296169281006;down;10000;10000;False
8;2;0.11677789688110352;1.0674717426300049;up;10000;10000;False
8;2;0.11478114128112793;0.9531888961791992;up;10000;10000;False
8;26;4.373687744140625;1.042518138885498;up;10000;10000;False
8;19;3.1270558834075928;2.523704767227173;up;10000;10000;False
8;5;0.6557526588439941;1.2256712913513184;up;10000;10000;False
8;2;0.12476205825805664;1.2775719165802002;up;10000;10000;False
8;2;0.1257610321044922;1.0430173873901367;up;10000;10000;False
8;2;0.12226724624633789;5.773028135299683;left;10000;10000;False
8;2;0.11428213119506836;0.7166392803192139;down;10000;10000;False
8;2;0.12226676940917969;0.7091519832611084;down;10000;10000;False
8;2;0.1272573471069336;0.7156400680541992;down;10000;10000;False
8;2;0.1152806282043457;0.7356019020080566;down;10000;10000;False
8;2;0.11927318572998047;0.7011680603027344;down;10000;10000;False
8;2;0.11777687072753906;0.6996703147888184;down;10000;10000;False
8;2;0.11627936363220215;0.8763339519500732;down;10000;10000;False
9;2;0.11578011512756348;1.0554940700531006;up;10000;10000;False
9;2;0.11478114128112793;0.9776425361633301;up;10000;10000;False
9;20;3.6785080432891846;2.3929522037506104;up;10000;10000;False
9;2;0.11727619171142578;1.2945406436920166;up;10000;10000;False
9;2;0.1272573471069336;1.2770731449127197;up;10000;10000;False
9;2;0.1152803897857666;1.2690887451171875;up;10000;10000;False
9;2;0.1237637996673584;1.272582769393921;up;10000;10000;False
9;6;0.775026798248291;7.198318004608154;left;10000;10000;False
9;2;0.12027120590209961;0.7206296920776367;down;10000;10000;False
9;2;0.11777544021606445;0.717137336730957;down;10000;10000;False
9;2;0.12675881385803223;0.8389055728912354;down;10000;10000;False
9;2;0.11178827285766602;0.7221269607543945;down;10000;10000;False
9;2;0.11727595329284668;0.7051601409912109;down;10000;10000;False
9;2;0.1117868423461914;0.7146420478820801;down;10000;10000;False
9;2;0.12126827239990234;1.0185649394989014;down;10000;10000;False
10;3;0.3019261360168457;1.2695879936218262;up;10000;10000;False
10;2;0.1222677230834961;0.9486970901489258;up;10000;10000;False
10;22;3.725918769836426;1.0450141429901123;up;10000;10000;False
10;3;0.30641746520996094;1.320490837097168;up;10000;10000;False
10;2;0.12276577949523926;1.066474437713623;up;10000;10000;False
10;9;1.433274745941162;1.289050579071045;up;10000;10000;False
10;2;0.12925410270690918;1.7327075004577637;up;10000;10000;False
10;2;0.13274788856506348;5.859363555908203;left;10000;10000;False
10;2;0.11128854751586914;0.7385964393615723;down;10000;10000;False
10;2;0.12226700782775879;0.7994811534881592;down;10000;10000;False
10;2;0.1392350196838379;0.7525694370269775;down;10000;10000;False
10;2;0.11977219581604004;0.7206299304962158;down;10000;10000;False
10;2;0.12176775932312012;0.8239343166351318;down;10000;10000;False
10;2;0.12625861167907715;0.698174238204956;down;10000;10000;False
10;2;0.11278605461120605;0.8898091316223145;down;10000;10000;False
11;2;0.11178755760192871;1.0829417705535889;up;10000;10000;False
11;2;0.11927270889282227;0.9491963386535645;up;10000;10000;False
11;10;1.5051391124725342;1.0365307331085205;up;10000;10000;False
11;4;0.4785897731781006;1.388361930847168;up;10000;10000;False
11;2;0.13973402976989746;1.0420191287994385;up;10000;10000;False
11;3;0.29943013191223145;0.8938031196594238;up;10000;10000;False
11;2;0.13524246215820312;1.0679707527160645;up;10000;10000;False
11;2;0.12176799774169922;5.593369483947754;left;10000;10000;False
11;2;0.10979175567626953;0.7385962009429932;down;10000;10000;False
11;2;0.11827492713928223;0.7201306819915771;down;10000;10000;False
11;2;0.11777663230895996;0.7206301689147949;down;10000;10000;False
11;2;0.13424468040466309;0.6732194423675537;down;10000;10000;False
11;2;0.11777520179748535;0.6951789855957031;down;10000;10000;False
11;3;0.31490087509155273;0.8698470592498779;down;10000;10000;False
11;2;0.12426304817199707;1.033536434173584;down;10000;10000;False
12;5;0.6098408699035645;1.1034038066864014;up;10000;10000;False
12;2;0.11378359794616699;0.9886212348937988;up;10000;10000;False
12;2;0.12576007843017578;1.1044018268585205;up;10000;10000;False
12;2;0.12176799774169922;1.0974152088165283;up;10000;10000;False
12;2;0.12675857543945312;1.2216789722442627;up;10000;10000;False
12;10;1.4567317962646484;1.0520005226135254;up;10000;10000;False
12;2;0.11428213119506836;1.4891705513000488;up;10000;10000;False
12;2;0.11128902435302734;5.861859083175659;left;10000;10000;False
12;2;0.12326550483703613;0.8414013385772705;down;10000;10000;False
12;2;0.11278629302978516;0.7585575580596924;down;10000;10000;False
12;2;0.1187741756439209;0.721627950668335;down;10000;10000;False
12;2;0.12975239753723145;0.7939918041229248;down;10000;10000;False
12;2;0.1102898120880127;0.7041616439819336;down;10000;10000;False
12;2;0.11777615547180176;0.7071564197540283;down;10000;10000;False
12;2;0.13524246215820312;0.8648571968078613;down;10000;10000;False
13;2;0.11228680610656738;1.162790298461914;up;10000;10000;False
13;2;0.11178731918334961;0.9511923789978027;up;10000;10000;False
13;2;0.12675881385803223;1.1807560920715332;up;10000;10000;False
13;2;0.12476277351379395;1.076953411102295;up;10000;10000;False
13;2;0.12326478958129883;1.0894291400909424;up;10000;10000;False
13;7;0.9257400035858154;0.0004990100860595703;up;10000;10000;False
13;2;0.11677861213684082;1.6119365692138672;up;10000;10000;False
13;2;0.11178708076477051;6.24513053894043;left;10000;10000;False
13;2;0.10929226875305176;0.723125696182251;down;10000;10000;False
13;2;0.11128878593444824;0.7570605278015137;down;10000;10000;False
13;2;0.11178731918334961;0.7181355953216553;down;10000;10000;False
13;2;0.1202702522277832;0.6986725330352783;down;10000;10000;False
13;2;0.11378359794616699;0.6911866664886475;down;10000;10000;False
13;2;0.11927270889282227;0.7800171375274658;down;10000;10000;False
13;2;0.12576079368591309;0.7286150455474854;down;10000;10000;False
14;2;0.12825584411621094;1.3683993816375732;up;10000;10000;False
14;2;0.11478209495544434;0.9841301441192627;up;10000;10000;False
14;2;0.11677813529968262;0.9721519947052002;up;10000;10000;False
14;2;0.11478114128112793;0.9237446784973145;up;10000;10000;False
14;2;0.10629725456237793;0.9741487503051758;up;10000;10000;False
14;3;0.2799675464630127;0.9491961002349854;up;10000;10000;False
14;2;0.12226700782775879;1.1029043197631836;up;10000;10000;False
14;2;0.13025236129760742;6.884915113449097;left;10000;10000;False
14;2;0.12775635719299316;0.7271184921264648;down;10000;10000;False
14;2;0.11528134346008301;0.7176358699798584;down;10000;10000;False
14;2;0.1357421875;0.8129549026489258;down;10000;10000;False
14;2;0.11777567863464355;0.7046618461608887;down;10000;10000;False
14;2;0.1287553310394287;0.8169476985931396;down;10000;10000;False
14;2;0.11577987670898438;0.7051594257354736;down;10000;10000;False
14;2;0.12775731086730957;0.8533780574798584;down;10000;10000;False
15;2;0.11378335952758789;1.106895923614502;up;10000;10000;False
15;2;0.11927247047424316;1.1887412071228027;up;10000;10000;False
15;9;1.346940040588379;1.0529983043670654;up;10000;10000;False
15;5;0.6357903480529785;1.2765748500823975;up;10000;10000;False
15;2;0.1237640380859375;1.1153802871704102;up;10000;10000;False
15;4;0.48457813262939453;1.0584890842437744;up;10000;10000;False
15;3;0.2914459705352783;0.8977932929992676;up;10000;10000;False
15;2;0.1252608299255371;5.714139938354492;left;10000;10000;False
15;2;0.11677718162536621;0.750075101852417;down;10000;10000;False
15;2;0.11677837371826172;0.7201313972473145;down;10000;10000;False
15;2;0.11178731918334961;0.7121474742889404;down;10000;10000;False
15;2;0.11727619171142578;0.6926846504211426;down;10000;10000;False
15;2;0.11328554153442383;0.7041614055633545;down;10000;10000;False
15;2;0.11827468872070312;0.7021660804748535;down;10000;10000;False
15;2;0.11428308486938477;0.8913059234619141;down;10000;10000;False
16;3;0.2834610939025879;1.3898591995239258;up;10000;10000;False
16;2;0.12276744842529297;0.9621708393096924;up;10000;10000;False
16;20;3.985924243927002;3.0262489318847656;up;10000;10000;False
16;2;0.12126851081848145;1.5755062103271484;up;10000;10000;False
16;2;0.12925434112548828;1.509131908416748;up;10000;10000;False
16;2;0.11627697944641113;1.4786903858184814;up;10000;10000;False
16;2;0.12226676940917969;1.572012186050415;up;10000;10000;False
16;2;0.12476253509521484;9.999994993209839;left;10000;10000;False
16;14;2.208801746368408;1.048008918762207;down;10000;10000;False
16;5;0.6577496528625488;1.3574199676513672;down;10000;10000;False
16;2;0.11328434944152832;0.7336058616638184;down;10000;10000;False
16;2;0.12775659561157227;0.7061583995819092;down;10000;10000;False
16;2;0.11577892303466797;0.7186353206634521;down;10000;10000;False
16;2;0.11428236961364746;0.6971752643585205;down;10000;10000;False
16;2;0.12326478958129883;0.7944908142089844;down;10000;10000;False
17;2;0.1287543773651123;1.2885515689849854;up;10000;10000;False
17;2;0.11029052734375;0.9616727828979492;up;10000;10000;False
17;2;0.13125061988830566;1.4392647743225098;up;10000;10000;False
17;2;0.17167401313781738;1.1717729568481445;up;10000;10000;False
17;2;0.14722013473510742;1.1757659912109375;up;10000;10000;False
17;2;0.11078858375549316;0.9352238178253174;up;10000;10000;False
17;2;0.11827468872070312;0.8972957134246826;up;10000;10000;False
17;2;0.10979127883911133;5.679206609725952;left;10000;10000;False
17;2;0.11627840995788574;0.7146422863006592;down;10000;10000;False
17;2;0.11228704452514648;0.714641809463501;down;10000;10000;False
17;2;0.1252610683441162;0.7475802898406982;down;10000;10000;False
17;2;0.10979104042053223;0.6956775188446045;down;10000;10000;False
17;2;0.12176752090454102;0.8952987194061279;down;10000;10000;False
17;2;0.12476253509521484;0.6986727714538574;down;10000;10000;False
17;2;0.11727714538574219;0.9082744121551514;down;10000;10000;False
18;3;0.28096532821655273;1.030043363571167;up;10000;10000;False
18;2;0.11727738380432129;0.9581787586212158;up;10000;10000;False
18;5;0.6557526588439941;0.0004990100860595703;up;10000;10000;False
18;3;0.3563225269317627;2.0805461406707764;up;10000;10000;False
18;2;0.13124990463256836;1.3649065494537354;up;10000;10000;False
18;2;0.12675809860229492;1.0619852542877197;up;10000;10000;False
18;2;0.12326598167419434;1.1053996086120605;up;10000;10000;False
18;2;0.11178731918334961;5.69916844367981;left;10000;10000;False
18;14;2.413912057876587;1.0619821548461914;down;10000;10000;False
18;2;0.10829424858093262;0.7236244678497314;down;10000;10000;False
18;2;0.11627840995788574;0.7256214618682861;down;10000;10000;False
18;2;0.12626051902770996;0.8139524459838867;down;10000;10000;False
18;2;0.11577868461608887;0.6906883716583252;down;10000;10000;False
18;2;0.11677765846252441;0.7021660804748535;down;10000;10000;False
18;2;0.12176775932312012;0.9981040954589844;down;10000;10000;False
19;2;0.11927270889282227;1.0674717426300049;up;10000;10000;False
19;2;0.1102900505065918;0.9826333522796631;up;10000;10000;False
19;2;0.1287543773651123;1.1882410049438477;up;10000;10000;False
19;2;0.13025188446044922;1.0415208339691162;up;10000;10000;False
19;2;0.1237642765045166;1.1218674182891846;up;10000;10000;False
19;3;0.2664930820465088;0.8833215236663818;up;10000;10000;False
19;3;0.27547645568847656;1.002594232559204;up;10000;10000;False
19;2;0.10629749298095703;5.640779733657837;left;10000;10000;False
19;2;0.11278510093688965;0.7485783100128174;down;10000;10000;False
19;2;0.11627960205078125;0.715639591217041;down;10000;10000;False
19;2;0.10929179191589355;0.7475786209106445;down;10000;10000;False
19;2;0.11078906059265137;0.7171378135681152;down;10000;10000;False
19;4;0.45413661003112793;0.9741501808166504;down;10000;10000;False
19;4;0.44565296173095703;0.8987917900085449;down;10000;10000;False
19;2;0.12276649475097656;0.9152603149414062;down;10000;10000;False
20;2;0.10979008674621582;1.0954196453094482;up;10000;10000;False
20;2;0.11827445030212402;0.9656648635864258;up;10000;10000;False
20;15;2.435371160507202;1.052499771118164;up;10000;10000;False
20;6;0.8184444904327393;1.1937317848205566;up;10000;10000;False
20;2;0.11727666854858398;1.094919204711914;up;10000;10000;False
20;6;0.7914960384368896;0.0009980201721191406;up;10000;10000;False
20;3;0.2969346046447754;1.0984132289886475;up;10000;10000;False
20;2;0.10779523849487305;5.629799842834473;left;10000;10000;False
20;12;1.9892187118530273;1.3224868774414062;down;10000;10000;False
20;2;0.1237642765045166;1.4627199172973633;down;10000;10000;False
20;2;0.10829401016235352;0.7440853118896484;down;10000;10000;False
20;2;0.13124990463256836;0.8279271125793457;down;10000;10000;False
20;2;0.13474273681640625;0.7909982204437256;down;10000;10000;False
20;2;0.11478090286254883;0.6961777210235596;down;10000;10000;False
20;2;0.14023327827453613;1.0070867538452148;down;10000;10000;False
21;2;0.10879349708557129;1.0724618434906006;up;10000;10000;False
21;2;0.11577916145324707;0.9641671180725098;up;10000;10000;False
21;2;0.10879349708557129;0.9906177520751953;up;10000;10000;False
21;2;0.1137843132019043;0.914262056350708;up;10000;10000;False
21;2;0.11577987670898438;0.9566822052001953;up;10000;10000;False
21;2;0.11428213119506836;0.9926137924194336;up;10000;10000;False
21;2;0.12027096748352051;1.0659747123718262;up;10000;10000;False
21;2;0.1302495002746582;6.822034597396851;left;10000;10000;False
21;2;0.11677813529968262;0.7311105728149414;down;10000;10000;False
21;2;0.12575984001159668;0.7894997596740723;down;10000;10000;False
21;2;0.11328411102294922;0.7191343307495117;down;10000;10000;False
21;2;0.11627912521362305;0.7021651268005371;down;10000;10000;False
21;2;0.10929226875305176;0.6986715793609619;down;10000;10000;False
21;2;0.1102907657623291;0.6966755390167236;down;10000;10000;False
21;2;0.1187739372253418;0.8738396167755127;down;10000;10000;False
22;2;0.11578011512756348;1.075455665588379;up;10000;10000;False
22;2;0.11777615547180176;0.988621711730957;up;10000;10000;False
22;2;0.1152803897857666;0.9846289157867432;up;10000;10000;False
22;2;0.1187744140625;0.9172565937042236;up;10000;10000;False
22;5;0.6542565822601318;0.0004992485046386719;up;10000;10000;False
22;2;0.12077093124389648;1.6119365692138672;up;10000;10000;False
22;2;0.12076950073242188;1.0594871044158936;up;10000;10000;False
22;2;0.12476277351379395;5.842895746231079;left;10000;10000;False
22;2;0.11927294731140137;0.8109588623046875;down;10000;10000;False
22;2;0.11029052734375;0.7181346416473389;down;10000;10000;False
22;2;0.12326526641845703;0.8458926677703857;down;10000;10000;False
22;2;0.1102900505065918;0.7261207103729248;down;10000;10000;False
22;2;0.11228680610656738;0.7011675834655762;down;10000;10000;False
22;2;0.11827397346496582;0.6931836605072021;down;10000;10000;False
22;2;0.11827421188354492;1.0285463333129883;down;10000;10000;False
23;2;0.11577916145324707;1.2271678447723389;up;10000;10000;False
23;2;0.1202704906463623;0.9506938457489014;up;10000;10000;False
23;2;0.11927223205566406;0.9966063499450684;up;10000;10000;False
23;3;0.3363609313964844;0.8244330883026123;up;10000;10000;False
23;2;0.1152808666229248;0.9491958618164062;up;10000;10000;False
23;2;0.1342449188232422;0.9117672443389893;up;10000;10000;False
23;2;0.11128783226013184;0.9287350177764893;up;10000;10000;False
23;2;0.1067967414855957;5.677210330963135;left;10000;10000;False
23;2;0.1187734603881836;0.8563728332519531;down;10000;10000;False
23;2;0.11577916145324707;0.7196333408355713;down;10000;10000;False
23;2;0.11927366256713867;0.7176361083984375;down;10000;10000;False
23;2;0.11228561401367188;0.720630407333374;down;10000;10000;False
23;2;0.12126898765563965;0.7515726089477539;down;10000;10000;False
23;2;0.10779523849487305;0.7061583995819092;down;10000;10000;False
23;2;0.11428284645080566;0.7555639743804932;down;10000;10000;False
24;2;0.11078858375549316;1.093921184539795;up;10000;10000;False
24;5;0.6168279647827148;1.0470101833343506;up;10000;10000;False
24;4;0.4406623840332031;0.9636681079864502;up;10000;10000;False
24;2;0.1152796745300293;0.95119309425354;up;10000;10000;False
24;2;0.11927270889282227;0.9551846981048584;up;10000;10000;False
24;2;0.11827421188354492;1.1218688488006592;up;10000;10000;False
24;6;0.7865045070648193;1.3194923400878906;up;10000;10000;False
24;2;0.11078953742980957;6.374884366989136;left;10000;10000;False
24;2;0.10879349708557129;0.7221276760101318;down;10000;10000;False
24;2;0.11428260803222656;0.7161386013031006;down;10000;10000;False
24;2;0.11078977584838867;0.7131443023681641;down;10000;10000;False
24;2;0.10829329490661621;0.7271192073822021;down;10000;10000;False
24;3;0.36580467224121094;0.7650456428527832;down;10000;10000;False
24;2;0.11128830909729004;0.6991715431213379;down;10000;10000;False
24;2;0.13025140762329102;1.031040906906128;down;10000;10000;False
25;3;0.27697277069091797;1.1093921661376953;up;10000;10000;False
25;2;0.11727619171142578;1.0919249057769775;up;10000;10000;False
25;2;0.1542067527770996;1.0594871044158936;up;10000;10000;False
25;2;0.12426328659057617;1.1607942581176758;up;10000;10000;False
25;2;0.1237637996673584;1.2037127017974854;up;10000;10000;False
25;2;0.10779523849487305;0.950692892074585;up;10000;10000;False
25;2;0.10779428482055664;0.9337255954742432;up;10000;10000;False
25;2;0.11627840995788574;5.62131667137146;left;10000;10000;False
25;2;0.11777615547180176;0.7575602531433105;down;10000;10000;False
25;2;0.10579729080200195;0.7166392803192139;down;10000;10000;False
25;2;0.11428284645080566;0.7151410579681396;down;10000;10000;False
25;2;0.11827468872070312;0.8134543895721436;down;10000;10000;False
25;2;0.1187739372253418;0.7620515823364258;down;10000;10000;False
25;2;0.11278557777404785;0.6991705894470215;down;10000;10000;False
25;2;0.12625932693481445;0.9946105480194092;down;10000;10000;False
26;2;0.11028933525085449;1.097914218902588;up;10000;10000;False
26;4;0.4651169776916504;0.982133150100708;up;10000;10000;False
26;2;0.1152806282043457;0.9931130409240723;up;10000;10000;False
26;2;0.1152799129486084;1.0330369472503662;up;10000;10000;False
26;2;0.11877250671386719;0.9576807022094727;up;10000;10000;False
26;2;0.10979127883911133;0.9237449169158936;up;10000;10000;False
26;2;0.1137840747833252;0.9447040557861328;up;10000;10000;False
26;2;0.11677670478820801;5.5783984661102295;left;10000;10000;False
26;2;0.1422290802001953;0.8074660301208496;down;10000;10000;False
26;2;0.11378335952758789;0.7226264476776123;down;10000;10000;False
26;2;0.12625908851623535;0.8583693504333496;down;10000;10000;False
26;2;0.10929203033447266;0.7171368598937988;down;10000;10000;False
26;2;0.10879254341125488;0.6941807270050049;down;10000;10000;False
26;2;0.10779523849487305;0.6966757774353027;down;10000;10000;False
26;2;0.14272785186767578;0.8633596897125244;down;10000;10000;False
27;2;0.12476229667663574;1.3349635601043701;up;10000;10000;False
27;2;0.1137838363647461;0.9462018013000488;up;10000;10000;False
27;16;2.4728007316589355;2.201815366744995;up;10000;10000;False
27;2;0.10579800605773926;1.2281670570373535;up;10000;10000;False
27;2;0.1272575855255127;1.0604851245880127;up;10000;10000;False
27;2;0.10879302024841309;0.9337267875671387;up;10000;10000;False
27;2;0.10729575157165527;0.9287347793579102;up;10000;10000;False
27;2;0.10829329490661621;5.640280723571777;left;10000;10000;False
27;2;0.10929250717163086;0.7999789714813232;down;10000;10000;False
27;2;0.10779523849487305;0.7186334133148193;down;10000;10000;False
27;2;0.1152801513671875;0.7171375751495361;down;10000;10000;False
27;2;0.12077164649963379;0.7086517810821533;down;10000;10000;False
27;2;0.11727666854858398;0.7830119132995605;down;10000;10000;False
27;3;0.2844581604003906;0.7675421237945557;down;10000;10000;False
27;2;0.11927342414855957;0.802973747253418;down;10000;10000;False
28;2;0.10579943656921387;1.106896162033081;up;10000;10000;False
28;2;0.12076926231384277;1.0854370594024658;up;10000;10000;False
28;2;0.12625980377197266;1.1093926429748535;up;10000;10000;False
28;2;0.10829329490661621;0.9541864395141602;up;10000;10000;False
28;2;0.10879302024841309;0.9706549644470215;up;10000;10000;False
28;6;0.7700362205505371;0.0004982948303222656;up;10000;10000;False
28;2;0.11478185653686523;1.7871038913726807;up;10000;10000;False
28;2;0.12176847457885742;5.890305042266846;left;10000;10000;False
28;2;0.11278510093688965;0.7191333770751953;down;10000;10000;False
28;2;0.10929250717163086;0.7181355953216553;down;10000;10000;False
28;2;0.11428284645080566;0.7316093444824219;down;10000;10000;False
28;2;0.10929155349731445;0.7151405811309814;down;10000;10000;False
28;2;0.11977219581604004;0.693681001663208;down;10000;10000;False
28;2;0.10829353332519531;0.690687894821167;down;10000;10000;False
28;2;0.12626004219055176;0.8858163356781006;down;10000;10000;False
29;2;0.10230469703674316;1.1004085540771484;up;10000;10000;False
29;2;0.10629725456237793;0.9736499786376953;up;10000;10000;False
