episode;amount_collected;steps;steps_try_grab_apple;time;mean_time;mean_fps;time_deposit;total_time;last_code_grab_overlap;last_code_arm_collision;last_drone_collision;last_action;last_state
0;12;31;11;5.197122573852539;0.16764911528556578;5.964839112312917;1.5610339641571045;6.7581565380096436;10000;10001;False;(0.12930791079998016, -0.00520376255735755, -0.18704494833946228);{'bbox': [0.43787404894828796, 0.5772941377427843, 0.5144134759902954, 0.6988293329874674], 'velocity': (0.058364830911159515, -0.024468623101711273, -0.034259356558322906)}
0;12;30;0;5.009977579116821;0.16699925263722737;5.988050749977313;1.560034990310669;6.57001256942749;10000;10001;False;(0.1422549933195114, -0.025627130642533302, -0.18874603509902954);{'bbox': [0.4425146281719208, 0.5771967569986979, 0.5203688740730286, 0.6910117997063531], 'velocity': (0.08718831092119217, -0.007868008688092232, -0.0306224562227726)}
0;12;27;17;4.950590372085571;0.18335519896613228;5.453894984372442;1.7207305431365967;6.671320915222168;10000;10001;False;(0.12423432618379593, -0.06117802485823631, -0.15346519649028778);{'bbox': [0.437507688999176, 0.5894200007120768, 0.5060200095176697, 0.7200562689039443], 'velocity': (0.08825097233057022, -0.006897601764649153, -0.0008939816616475582)}
0;13;37;2;7.017163515090942;0.18965306797543088;5.27278578024136;18.27177357673645;25.288937091827393;23014;10003;False;(0.08733498305082321, -0.031225215643644333, -0.20122464001178741);{'bbox': [0.4398708641529083, 0.5684117211235894, 0.5423849821090698, 0.7094138993157281], 'velocity': (0.0595516711473465, -0.002787454752251506, -0.023170657455921173)}
0;14;31;6;5.608840703964233;0.18093034528916882;5.526988844252561;16.957770347595215;22.56661105155945;21064;10000;False;(0.06686029583215714, -0.0043702684342861176, -0.16944848001003265);{'bbox': [0.44973093271255493, 0.5797197553846571, 0.5415477156639099, 0.7376642227172852], 'velocity': (0.043217841535806656, -0.007859035395085812, -0.0013289344497025013)}
0;15;33;9;5.476590871810913;0.16595729914578525;6.025646387035677;17.909462451934814;23.386053323745728;21078;10000;False;(0.07892010360956192, -0.000631578266620636, -0.17880071699619293);{'bbox': [0.44960397481918335, 0.5796186129252116, 0.54456627368927, 0.7276924981011285], 'velocity': (0.0417654924094677, -0.006000738590955734, -0.02419857680797577)}
0;16;27;6;4.5423667430877686;0.168235805299547;5.944037883133626;18.002286195755005;22.544652938842773;21079;10000;False;(0.0726923942565918, -0.010727876797318459, -0.1807924509048462);{'bbox': [0.448276162147522, 0.5755380524529351, 0.5402501225471497, 0.7300324969821506], 'velocity': (0.04357903078198433, -0.007022500969469547, -0.014632895588874817)}
0;17;37;5;6.136337041854858;0.16584694707715833;6.029655761675021;19.457520008087158;25.593857049942017;21080;10000;False;(0.07001827657222748, -0.009328301064670086, -0.17247919738292694);{'bbox': [0.4504022002220154, 0.5796335538228353, 0.5419408082962036, 0.7359126408894857], 'velocity': (0.04412997141480446, -0.004844835493713617, -0.011144932359457016)}
0;18;26;7;4.821335792541504;0.18543599202082708;5.39269636440204;22.17086410522461;26.992199897766113;21083;10000;False;(0.07112722843885422, -0.013503516092896461, -0.20446406304836273);{'bbox': [0.44766145944595337, 0.5621142917209201, 0.5425562262535095, 0.7177316347757975], 'velocity': (0.03667302429676056, -0.006804856937378645, -0.01480923593044281)}
0;19;36;10;5.916755199432373;0.1643543110953437;6.08441599940685;19.14960527420044;25.066360473632812;21087;10000;False;(0.062269002199172974, -0.016672620549798012, -0.17353403568267822);{'bbox': [0.4490222632884979, 0.5775854852464464, 0.5389189124107361, 0.7412541177537706], 'velocity': (0.04112903028726578, -0.006089894101023674, -0.01126435399055481)}
0;20;30;7;5.012972354888916;0.1670990784962972;5.984473457297727;18.233347177505493;23.24631953239441;21066;10000;False;(0.08249151706695557, 0.0034315811935812235, -0.18818458914756775);{'bbox': [0.4489426612854004, 0.5731865035163032, 0.5404137372970581, 0.720252513885498], 'velocity': (0.041266653686761856, -0.010884528048336506, -0.020789548754692078)}
0;21;29;5;4.803371429443359;0.1656334975670124;6.037426092481188;18.182941913604736;22.986313343048096;21071;10000;False;(0.06238275021314621, -0.013662844896316528, -0.17482571303844452);{'bbox': [0.4480988383293152, 0.5769597689310709, 0.5415442585945129, 0.7383597162034776], 'velocity': (0.04400144889950752, -0.006482603494077921, -0.00694510480388999)}
0;22;26;7;4.727015972137451;0.1818083066206712;5.500298740950388;21.785096168518066;26.512112140655518;21075;10000;False;(0.08374083787202835, -0.012491397559642792, -0.21865244209766388);{'bbox': [0.4493532180786133, 0.5568019019232856, 0.537080705165863, 0.7086014217800565], 'velocity': (0.036524757742881775, -0.008450810797512531, -0.03811611235141754)}
0;23;28;5;5.4401609897613525;0.1942914639200483;5.146906507490745;17.926929473876953;23.367090463638306;21047;10000;False;(0.0743408054113388, -0.006012207828462124, -0.21105347573757172);{'bbox': [0.449992835521698, 0.560964478386773, 0.5446584224700928, 0.7151992585923936], 'velocity': (0.03703726828098297, -0.006928009446710348, -0.03363680839538574)}
0;24;30;6;5.159693479537964;0.17198978265126547;5.8142988762748;16.866944551467896;22.02663803100586;21030;10000;False;(0.07342659682035446, -0.012640130706131458, -0.1825198531150818);{'bbox': [0.4497957229614258, 0.5761028925577799, 0.5418881773948669, 0.7308099004957411], 'velocity': (0.04659070819616318, -0.004334059543907642, -0.026598267257213593)}
0;25;29;5;4.889707326889038;0.16861059747893234;5.9308253155614885;16.903873443603516;21.793580770492554;21055;10000;False;(0.06539564579725266, -0.016710516065359116, -0.16865259408950806);{'bbox': [0.44793766736984253, 0.579945617251926, 0.5393288135528564, 0.7398394478691949], 'velocity': (0.049076661467552185, -0.005900024436414242, -0.0030016396194696426)}
0;26;27;3;4.519908666610718;0.16740402468928584;5.9735720324291695;17.341543674468994;21.861452341079712;21052;10000;False;(0.07868235558271408, -0.026029283180832863, -0.18597693741321564);{'bbox': [0.4523273706436157, 0.572167608473036, 0.5438224077224731, 0.7233536508348253], 'velocity': (0.045992229133844376, 0.004740288481116295, -0.005905991420149803)}
0;27;26;6;4.7240214347839355;0.18169313210707444;5.503785357229051;20.06786012649536;24.791881561279297;21053;10000;False;(0.08314371109008789, -0.024805109947919846, -0.23616869747638702);{'bbox': [0.455462247133255, 0.5462567541334364, 0.5470670461654663, 0.6978726387023926], 'velocity': (0.03596114739775658, 0.005449410527944565, -0.027460169047117233)}
0;28;35;6;6.752166509628296;0.19291904313223704;5.18352145938515;17.228257179260254;23.98042368888855;21043;10000;False;(0.07943540066480637, -0.012523192912340164, -0.2047703117132187);{'bbox': [0.4492303729057312, 0.5645457903544108, 0.5433811545372009, 0.7148734198676215], 'velocity': (0.039067625999450684, -0.004188630264252424, -0.027547836303710938)}
0;29;29;6;4.9855241775512695;0.17191462681211275;5.8168407106680355;15.559927701950073;20.545451879501343;21042;10000;False;(0.0865531861782074, -0.00494797620922327, -0.18128815293312073);{'bbox': [0.45184993743896484, 0.576121966044108, 0.5399573445320129, 0.7216615147060819], 'velocity': (0.04278372600674629, -0.0045066834427416325, -0.012757720425724983)}
0;30;30;5;5.0334343910217285;0.16778114636739094;5.960145234735115;15.30042028427124;20.33385467529297;21026;10002;False;(0.06860152631998062, -0.004780798219144344, -0.17643745243549347);{'bbox': [0.44703447818756104, 0.575786272684733, 0.5402459502220154, 0.73160277472602], 'velocity': (0.04924382269382477, -0.010996109806001186, -0.0011039241217076778)}
0;31;31;7;5.2814621925354;0.17036974814630323;5.869586654206124;16.18573808670044;21.46720027923584;21028;10000;False;(0.05822558328509331, -0.01217359397560358, -0.1706445813179016);{'bbox': [0.4482297897338867, 0.5774114396837022, 0.5431508421897888, 0.7413573265075684], 'velocity': (0.041645873337984085, -0.006264368537813425, 0.006288868375122547)}
0;32;34;6;5.848384857177734;0.1720113193287569;5.813570896975381;17.060075998306274;22.90846085548401;21038;10000;False;(0.07306398451328278, -0.014176402240991592, -0.18285951018333435);{'bbox': [0.4476369619369507, 0.5745186275906033, 0.5409602522850037, 0.7283536063300239], 'velocity': (0.041908010840415955, -0.0056075542233884335, -0.012979548424482346)}
0;33;30;7;5.856867790222168;0.19522892634073893;5.122191771185945;17.757750749588013;23.61461853981018;21040;10000;False;(0.07155965268611908, -0.014764265157282352, -0.21674595773220062);{'bbox': [0.4487302005290985, 0.5544768969217936, 0.5425194501876831, 0.7109847068786621], 'velocity': (0.03505123406648636, -0.006460223812609911, -0.01283268816769123)}
0;34;32;6;5.5284929275512695;0.17276540398597717;5.788195882557407;15.973142623901367;21.501635551452637;21022;10000;False;(0.06372039765119553, -0.011736405082046986, -0.1781575232744217);{'bbox': [0.4464168846607208, 0.5750189887152778, 0.540851354598999, 0.7347847620646158], 'velocity': (0.04303992539644241, -0.008881920017302036, -0.00444087665528059)}
0;35;26;6;4.586283206939697;0.17639550795921913;5.669078603924483;15.218077898025513;19.80436110496521;21025;10000;False;(0.064229317009449, -0.02019333466887474, -0.17657315731048584);{'bbox': [0.4430963695049286, 0.5772948794894748, 0.5376380681991577, 0.7375029457939996], 'velocity': (0.047558385878801346, -0.009700979106128216, -0.015586530789732933)}
0;36;34;4;5.787002086639404;0.17020594372468836;5.87523548306586;15.806458950042725;21.59346103668213;21035;10000;False;(0.07380742579698563, -0.011926505714654922, -0.18976758420467377);{'bbox': [0.4483153223991394, 0.5706668959723579, 0.5409196019172668, 0.7245299021402994], 'velocity': (0.04390129819512367, -0.006677120923995972, -0.016195014119148254)}
0;37;28;4;4.733004331588745;0.16903586898531234;5.915904156927136;15.184641361236572;19.917645692825317;21037;10000;False;(0.06705193966627121, 0.00040593816083855927, -0.18854957818984985);{'bbox': [0.4498654007911682, 0.5700188212924533, 0.5413618087768555, 0.7286937501695421], 'velocity': (0.04793860390782356, -0.011817935854196548, -0.016875773668289185)}
0;38;32;6;6.013071298599243;0.18790847808122635;5.321739658642408;18.99140691757202;25.004478216171265;21034;10000;False;(0.07116784155368805, -0.01631859689950943, -0.22741936147212982);{'bbox': [0.4497477412223816, 0.5499040815565321, 0.5424839854240417, 0.7088504367404513], 'velocity': (0.03476378321647644, -0.006175525486469269, -0.029149547219276428)}
0;38;31;5;5.809957027435303;0.18741796862694524;5.335667691450099;1.8120570182800293;7.622014045715332;11021;10002;False;(0.07265711575746536, -0.009885621257126331, -0.18616172671318054);{'bbox': [0.44705894589424133, 0.5725945366753472, 0.5414327383041382, 0.7259992493523492], 'velocity': (0.043662916868925095, -0.00790778174996376, -0.012780623510479927)}
0;39;38;8;6.619918584823608;0.1742083838111476;5.740251864594877;15.973143100738525;22.593061685562134;21021;10000;False;(0.07247500866651535, -0.009378806687891483, -0.1832319051027298);{'bbox': [0.4497562050819397, 0.5763648880852593, 0.5416998267173767, 0.7320169342888726], 'velocity': (0.040147025138139725, -0.005715282633900642, -0.0318380668759346)}
0;40;32;5;5.5220046043396;0.1725626438856125;5.79499697896884;16.119863510131836;21.641868114471436;21019;10000;False;(0.06679138541221619, -0.018995167687535286, -0.17563223838806152);{'bbox': [0.44366544485092163, 0.5776394738091363, 0.5361866354942322, 0.7367386817932129], 'velocity': (0.04711470380425453, -0.010192197747528553, -0.014484432525932789)}
0;41;34;4;5.90328049659729;0.17362589695874384;5.759509482837202;17.288642168045044;23.191922664642334;21032;10000;False;(0.07446326315402985, -0.00998305156826973, -0.188685342669487);{'bbox': [0.44815176725387573, 0.5716346104939779, 0.5395512580871582, 0.7256379127502441], 'velocity': (0.044500142335891724, -0.008276909589767456, -0.020504260435700417)}
0;42;34;5;5.9357194900512695;0.17457998500150793;5.728033485576039;17.637478828430176;23.573198318481445;21033;10000;False;(0.07177934795618057, -0.008518910966813564, -0.19165700674057007);{'bbox': [0.4481007158756256, 0.5716555913289388, 0.5410580635070801, 0.7277909384833442], 'velocity': (0.04128866642713547, -0.008538642898201942, -0.03447665646672249)}
1;1;34;7;5.81894063949585;0.17114531292634852;5.84298794341125;17.80515956878662;23.62410020828247;21058;10000;False;(0.08403531461954117, -0.014668116346001625, -0.1898421347141266);{'bbox': [0.4498033821582794, 0.5726205507914225, 0.5402243137359619, 0.7204243342081705], 'velocity': (0.04325688257813454, -0.0030383882112801075, -0.02361426316201687)}
1;2;35;7;6.083438158035278;0.17381251880100795;5.7533255193480395;17.51371455192566;23.597152709960938;21002;10000;False;(0.09028059244155884, -0.013735762797296047, -0.19134071469306946);{'bbox': [0.44926589727401733, 0.5747249391343858, 0.5406088829040527, 0.7183161841498481], 'velocity': (0.04387246444821358, -0.0026027082931250334, -0.038983047008514404)}
1;3;34;4;5.722623586654663;0.1683124584310195;5.941330839807298;20.382262229919434;26.104885816574097;21008;10000;False;(0.07075434178113937, -0.010796980001032352, -0.1682247370481491);{'bbox': [0.4530731439590454, 0.5797687106662326, 0.5410308241844177, 0.7368858655293783], 'velocity': (0.04863777011632919, -0.002695145783945918, 0.0008279993198812008)}
1;4;32;7;5.880823135375977;0.18377572298049927;5.441415132433524;19.139625072479248;25.020448207855225;21011;10000;False;(0.08244557678699493, -0.016597004607319832, -0.22417646646499634);{'bbox': [0.4528745114803314, 0.5549681981404623, 0.5412017107009888, 0.7089550760057237], 'velocity': (0.03734761103987694, -0.002666347660124302, -0.049753688275814056)}
1;5;30;4;4.960571527481079;0.1653523842493693;6.047690237667767;15.547451972961426;20.508023500442505;21006;10000;False;(0.07228144258260727, -0.007219257298856974, -0.17525406181812286);{'bbox': [0.45087704062461853, 0.5787409146626791, 0.5450630187988281, 0.7318124771118164], 'velocity': (0.049646999686956406, -0.003466384718194604, -0.011247234418988228)}
1;6;33;8;5.450141429901123;0.16515580090609464;6.054888744529092;15.55493688583374;21.005078315734863;21013;10000;False;(0.06923291087150574, -0.009586452506482601, -0.16952332854270935);{'bbox': [0.44992974400520325, 0.5822021696302626, 0.5429058074951172, 0.738459481133355], 'velocity': (0.04318486154079437, -0.0042777275666594505, -0.015129785984754562)}
1;7;27;4;4.427586078643799;0.16398466957939994;6.098131017764492;15.563920497894287;19.991506576538086;21007;10000;False;(0.07229114323854446, -0.001958679873496294, -0.16665692627429962);{'bbox': [0.44836515188217163, 0.5824714236789279, 0.5368627905845642, 0.7376889122856988], 'velocity': (0.05705735832452774, -0.012347321026027203, -0.013800393790006638)}
1;8;26;5;4.311805248260498;0.16583866339463454;6.0299569444814605;18.083632230758667;22.395437479019165;21097;10000;False;(0.062209390103816986, -0.003190411487594247, -0.18437698483467102);{'bbox': [0.4400694668292999, 0.5724575254652235, 0.5300383567810059, 0.7361449665493436], 'velocity': (0.04239021614193916, -0.024579888209700584, -0.02614206075668335)}
1;9;26;6;4.505436897277832;0.17328603451068586;5.7708054940707525;18.438457012176514;22.943893909454346;21100;10000;False;(0.06305801123380661, 0.010419364087283611, -0.19138596951961517);{'bbox': [0.4476652443408966, 0.5677628517150879, 0.5424408912658691, 0.7271220948961046], 'velocity': (0.0378837063908577, -0.017279241234064102, -0.009377766400575638)}
1;10;35;5;6.087430953979492;0.17392659868512836;5.7495518659016085;15.674209833145142;21.761640787124634;21054;10000;False;(0.06607459485530853, -0.008280051872134209, -0.17496059834957123);{'bbox': [0.448903888463974, 0.5779302914937338, 0.5409591197967529, 0.7369905047946506], 'velocity': (0.048128850758075714, -0.008106791414320469, -0.014638109132647514)}
1;11;33;4;5.641278505325317;0.17094783349470657;5.849737779981664;18.012267351150513;23.65354585647583;21078;10000;False;(0.08114229142665863, -0.006811568979173899, -0.19028906524181366);{'bbox': [0.4500926434993744, 0.5727141168382432, 0.5415974259376526, 0.7219569418165419], 'velocity': (0.04324483871459961, -0.005739126354455948, -0.02814820222556591)}
1;12;27;5;4.394647598266602;0.162764725861726;6.143837337639932;18.750364303588867;23.14501190185547;21084;10002;False;(0.06824991106987, -7.841606566216797e-05, -0.1662633717060089);{'bbox': [0.44858554005622864, 0.5814892980787489, 0.5424503087997437, 0.7367299927605523], 'velocity': (0.04862697049975395, -0.00956020224839449, 0.0029684589244425297)}
1;13;35;7;5.833912134170532;0.1666832038334438;5.999404721061386;22.857059001922607;28.69097113609314;21077;10000;False;(0.08148076385259628, -0.0116456039249897, -0.18083831667900085);{'bbox': [0.4481753706932068, 0.5789605246649848, 0.5417729020118713, 0.7267823219299316], 'velocity': (0.04435572400689125, -0.004113055299967527, -0.02878301404416561)}
1;14;31;7;5.475593090057373;0.17663203516314108;5.661487164977626;20.959665060043335;26.435258150100708;21074;10000;False;(0.07244788110256195, -0.0018795715877786279, -0.17476266622543335);{'bbox': [0.4529864490032196, 0.5765366554260254, 0.5441896319389343, 0.7308367623223199], 'velocity': (0.04065832123160362, -0.004218206275254488, 0.003966548480093479)}
1;15;31;7;5.142725467681885;0.16589436992522208;6.027932113975635;19.085227727890015;24.2279531955719;21073;10000;False;(0.09033234417438507, -0.00034685072023421526, -0.17616727948188782);{'bbox': [0.4521847367286682, 0.5771664513481988, 0.5396303534507751, 0.7195876439412435], 'velocity': (0.041886646300554276, -0.005093847401440144, 0.0038398606702685356)}
1;16;29;4;4.7898969650268555;0.165168860862995;6.054409982457192;18.719422101974487;23.509319067001343;21076;10000;False;(0.06266504526138306, -0.018417319282889366, -0.1742229461669922);{'bbox': [0.4487716853618622, 0.5763454437255859, 0.5405173897743225, 0.7385482258266873], 'velocity': (0.04553869366645813, -0.004691984970122576, -0.0023658424615859985)}
1;16;24;0;3.8836193084716797;0.16181747118631998;6.179802419780614;1.568519115447998;5.452138423919678;10000;10001;False;(0.17438852787017822, 0.00954139232635498, -0.19302202761173248);{'bbox': [0.46975404024124146, 0.5767960018581815, 0.5433980226516724, 0.670139365726047], 'velocity': (0.07208263874053955, 0.018194962292909622, -0.023945428431034088)}
1;17;39;38;6.53308367729187;0.1675149660844069;5.969615870000076;19.947588682174683;26.480672359466553;21075;10000;False;(0.06385954469442368, -0.013941016979515553, -0.18276706337928772);{'bbox': [0.45110735297203064, 0.5745555029975044, 0.5436914563179016, 0.7363532914055718], 'velocity': (0.04015481472015381, -0.003250163048505783, -0.023590968921780586)}
1;18;26;6;4.6366870403289795;0.17833411693572998;5.607451996189776;22.515708684921265;27.152395725250244;21072;10000;False;(0.0721714124083519, 0.0006650981958955526, -0.2188093215227127);{'bbox': [0.4472521245479584, 0.5592258241441515, 0.5392714142799377, 0.7187087270948622], 'velocity': (0.036345772445201874, -0.015561087056994438, -0.06727543473243713)}
1;19;20;7;3.357118606567383;0.16785593032836915;5.95748984288934;17.323575735092163;20.680694341659546;21060;10000;False;(0.07768169045448303, 0.006523779593408108, -0.190269336104393);{'bbox': [0.449768602848053, 0.5725008116828071, 0.5406333208084106, 0.7239496443006728], 'velocity': (0.037858977913856506, -0.012415974400937557, -0.030937280505895615)}
1;20;28;4;4.67910623550415;0.1671109369822911;5.984048788536031;17.773720741271973;22.452826976776123;21001;10000;False;(0.08281394094228745, -0.00859945360571146, -0.18059810996055603);{'bbox': [0.45382314920425415, 0.5771448347303603, 0.5475272536277771, 0.7229017681545682], 'velocity': (0.045313626527786255, 0.0024254298768937588, -0.011134756729006767)}
1;21;21;3;3.3930506706237793;0.1615738414582752;6.189120658236252;18.067662000656128;21.460712671279907;21067;10002;False;(0.05051887035369873, -0.02632802538573742, -0.18274442851543427);{'bbox': [0.43442636728286743, 0.5685430632697211, 0.5211159586906433, 0.7435827785068088], 'velocity': (0.05130251124501228, -0.027159247547388077, -0.011603085324168205)}
1;22;32;6;5.514519691467285;0.17232874035835266;5.802862586475876;18.530282020568848;24.044801712036133;21049;10000;False;(0.0822814404964447, -0.01225491613149643, -0.1766316294670105);{'bbox': [0.448619544506073, 0.5774819586012099, 0.538830041885376, 0.7251275910271539], 'velocity': (0.04483703151345253, -0.0049453722313046455, -0.00365700526162982)}
1;23;30;5;5.77751898765564;0.19258396625518798;5.1925402692918174;20.037418842315674;25.814937829971313;21031;10002;False;(0.0813659057021141, -0.02214871160686016, -0.23361630737781525);{'bbox': [0.44749388098716736, 0.5533080630832248, 0.5434432029724121, 0.7072126600477431], 'velocity': (0.041341204196214676, -0.0038936405908316374, -0.07247528433799744)}
1;24;28;4;4.796383380889893;0.1712994064603533;5.837731844280773;16.853968620300293;21.650352001190186;21055;10000;False;(0.07319074869155884, -0.015149434097111225, -0.1880539506673813);{'bbox': [0.4487542510032654, 0.5725614229838053, 0.5436980128288269, 0.7260682317945693], 'velocity': (0.04823807254433632, -0.003462623106315732, -0.020251676440238953)}
1;25;29;4;4.9750447273254395;0.17155326645949792;5.829093322662501;16.998692750930786;21.973737478256226;21051;10002;False;(0.08742744475603104, -0.017380354925990105, -0.1861547827720642);{'bbox': [0.44957098364830017, 0.5756535530090332, 0.5412828326225281, 0.7203663190205892], 'velocity': (0.04940718412399292, -0.0008195220143534243, -0.02546101063489914)}
1;26;27;4;4.644174337387085;0.1720064569402624;5.813735238714315;17.156893491744995;21.80106782913208;21056;10000;False;(0.06780733168125153, -0.01879887282848358, -0.1785632073879242);{'bbox': [0.45102402567863464, 0.5755776829189725, 0.5440027713775635, 0.7335737016465929], 'velocity': (0.04525630548596382, -0.00019786087796092033, -0.0076882303692400455)}
1;27;27;3;4.5812928676605225;0.16967751361705638;5.893532847592821;18.064666986465454;22.645959854125977;21052;10000;False;(0.08012443035840988, -0.021861867979168892, -0.19767135381698608);{'bbox': [0.4535457491874695, 0.5697741508483887, 0.5463605523109436, 0.7210992177327474], 'velocity': (0.04472416639328003, 0.004448345396667719, -0.03757848963141441)}
1;28;35;7;6.467207908630371;0.1847773688180106;5.411918171564136;17.89598798751831;24.36319589614868;21026;10002;False;(0.07585184276103973, -0.013147258199751377, -0.18827058374881744);{'bbox': [0.4483301043510437, 0.5718823538886176, 0.540706217288971, 0.7243527306450738], 'velocity': (0.04195643216371536, -0.005684177856892347, -0.01617487519979477)}
1;29;27;1;4.907172679901123;0.1817471362926342;5.502149967248357;15.985619068145752;20.892791748046875;21044;10002;False;(0.06885881721973419, -0.013322900049388409, -0.17876140773296356);{'bbox': [0.4505516290664673, 0.5752897262573242, 0.5383433103561401, 0.7349362903171115], 'velocity': (0.05656988546252251, -0.006859062239527702, -0.01861734502017498)}
1;29;28;5;4.778417587280273;0.1706577709742955;5.85968042528002;1.5570416450500488;6.335459232330322;11029;10002;False;(0.06753677129745483, -0.013636302202939987, -0.17900137603282928);{'bbox': [0.44801828265190125, 0.5781129201253256, 0.5440298318862915, 0.7352505789862739], 'velocity': (0.04833749309182167, -0.004614826757460833, -0.026168789714574814)}
